AccountId,Name,BillingStreet,BillingCity,BillingState,BillingCountry,Sic,Industry,AnnualRevenue,NumberOfEmployees,ValgenDev__cfMappLatitude__c,ValgenDev__cfMappLongitude__c,test
0013u000012KXdqAAG,Community Support Service Inc,9075 COMPRINT CT,GAITHERSBURG,MD,USA,,,616000,,39.12026978,-77.18419647
0016A00000pf9iNQAQ,PAK MAIL CENTER,2334 W BUCKINGHAM RD STE 340,GARLAND,TX,USA,,73 - Miscellaneous Business Services,29500,6,32.93033981,-96.66335297
0016A00000pf9iOQAQ,"PALANISWAMY, SHENBAGAVAL M.D.",2008 E HEBRON PKWY STE 120,CARROLLTON,TX,USA,,80 - Health Services,29500,6,33.02450943,-96.87703705
0016A00000pf9iPQAQ,PALATINE BANK & TRUST C...,1 E NORTHWEST HWY STE 100,PALATINE,IL,USA,,"64 - Insurance Agents, Brokers, Services",639000,4,42.12102127,-88.04376221
0016A00000pf9iQQAQ,PALATINE BUILDERS SUPPLY,2251 NICHOLAS BLVD,ELK GROVE VLG,IL,USA,,15 - General Building Contractors,29500,6,41.99520111,-87.94898224
0016A00000pf9iRQAQ,PALMER APPRAISAL SVC.,1213 GREEN CT,DEKALB,IL,USA,,73 - Miscellaneous Business Services,145000,2,41.91572189,-88.77349091
0016A00000pf9iSQAQ,PALMER PACKAGING INC.,423 S GRACE ST,ADDISON,IL,USA,,"26 - Paper, Allied Products",29500,6,41.91886902,-88.0080719
0016A00000pf9iTQAQ,PALNI INC.,2986 BELLE LN,SCHAUMBURG,IL,USA,,"87 - Engineering, Management Services",286000,3,42.02280045,-88.15209198
0016A00000pf9iUQAQ,PAN AMERICAN BANK,108 W LAKE ST,BLOOMINGDALE,IL,USA,,60 - Banking,205500,5,41.95801163,-88.08509064
0016A00000pf9iVQAQ,PANERA BREAD,108 W NORTH AVE,ELMHURST,IL,USA,,"58 - Eating, Drinking Places",29500,6,41.90610123,-87.94091034
0016A00000pf9iWQAQ,PAPA MURPHY'S,7965 CUSTER RD STE 124,PLANO,TX,USA,,"58 - Eating, Drinking Places",31500,6,33.08563995,-96.73692322
0016A00000pf9iXQAQ,PAPER RECOVERY INC.,615 NORTHWEST AVE,NORTHLAKE,IL,USA,,"49 - Electric, Gas, Sanitary Services",33500,6,41.92156982,-87.91912842
0016A00000pf9iYQAQ,PARADISE BAKERY & CAFE,8240 PRESTON RD STE 100,PLANO,TX,USA,,"58 - Eating, Drinking Places",1702000,35,33.08937073,-96.80526733
0016A00000pf9iZQAQ,PARADISE NAIL SALON,2024 W 15TH ST STE E,PLANO,TX,USA,,72 - Personal Services,33500,6,33.01924896,-96.73210907
0016A00000pf9iaQAA,PARAGON ASSOCIATES,500 CRESCENT CT STE 260,DALLAS,TX,USA,,"62 - Securities, Commodity Brokers, Services",1904000,6,32.79384995,-96.80474091
0016A00000pf9ibQAA,PARAGON SAFETY,7745 HAZELNUT DR UNIT 203,FRISCO,TX,USA,,"87 - Engineering, Management Services",186000,2,33.15193176,-96.86031342
0016A00000pf9icQAA,PARALLAX DESIGN,560 GREENWOOD AVE,GLENCOE,IL,USA,,99 - Nonclassifiable Establishments,35500,6,42.13019943,-87.75868225
0016A00000pf9idQAA,PARENTEAU ASSOCIATES LLC,9800 HILLWOOD PKWY STE 140,FORT WORTH,TX,USA,,82 - Educational Services,36500,6,32.97526169,-97.31115723
0016A00000pf9ieQAA,PARK RIDGE COMMONS APTS.,9030 KENNEDY DR,DES PLAINES,IL,USA,,65 - Real Estate,39500,6,42.0453186,-87.85485077
0016A00000pf9ifQAA,PARK RIDGE PAINT,737 DEVON AVE,PARK RIDGE,IL,USA,,"52 - Building Materials, Hardware, Gardens Supplies",26500,1,41.99636078,-87.8345108
0016A00000pf9igQAA,PARKLANE JEWELRY,100 COMMERCE DR,SCHAUMBURG,IL,USA,,99 - Nonclassifiable Establishments,39500,6,42.05818939,-88.07639313
0016A00000pf9ihQAA,PARTY TIME CATERING,2654 W MAPLEWOOD AVE,CORSICANA,TX,USA,,"58 - Eating, Drinking Places",40500,6,32.0880394,-96.49549103
0016A00000pf9iiQAA,PASSPORT BUSINESS SOLUTIONS,3801 W LAKE AVE STE 300,GLENVIEW,IL,USA,,99 - Nonclassifiable Establishments,40500,6,42.08795166,-87.85224152
0016A00000pf9ijQAA,PASTORAL LEADERSHIP INSTITUTE,PO BOX 972,WHEATON,IL,USA,,86 - Membership Organizations,41500,6,41.87239838,-88.1122818
0016A00000pf9ikQAA,PASZYNSKY SALVATORE,110 WALL ST FL 11,NEW YORK,NY,USA,,81 - Legal Services,223000,3,40.70476913,-74.00662231
0016A00000pf9ilQAA,PATENT CONSTRUCTION SYSTEMS,1210 E AVENUE J,GRAND PRAIRIE,TX,USA,,73 - Miscellaneous Business Services,41500,6,32.76702881,-97.0453186
0016A00000pf9imQAA,TEKBON INC.,1111 N PLAZA DR STE 655,SCHAUMBURG,IL,USA,,73 - Miscellaneous Business Services,88500,2,42.0490799,-88.04308319
0016A00000pf9inQAA,TELCOM. INNOVATIONS GROUP,20888 N LAUREL DR,DEER PARK,IL,USA,,99 - Nonclassifiable Establishments,125500,3,42.16407013,-88.08461761
0016A00000pf9ioQAA,TELECOM ELECTRIC SUPPLY...,1304 CAPITAL AVE,PLANO,TX,USA,,50 - Wholesale Trade,94000,8,33.01100159,-96.69570923
0016A00000pf9ipQAA,TELUSYS INC.,18W071 WOODLAND AVE,ADDISON,IL,USA,,"87 - Engineering, Management Services",94000,8,41.93817139,-87.98165131
0016A00000pf9iqQAA,TEMPLE JUDEA MIZPAH,8610 NILES CENTER RD,SKOKIE,IL,USA,,82 - Educational Services,94000,8,42.03808975,-87.7494812
0016A00000pf9irQAA,TENG & ASSOCIATES,3219 SPRUCEWOOD RD,WILMETTE,IL,USA,,"87 - Engineering, Management Services",94000,8,42.08393097,-87.75395203
0016A00000pf9isQAA,TERLATO WINE GROUP,900 ARMOUR DR,LAKE BLUFF,IL,USA,,51 - Wholesale Trade Nondurable Goods,119000,8,42.29088974,-87.84960938
0016A00000pf9itQAA,TERRACE SUPPLY CO.,25 W WALTZ DR,WHEELING,IL,USA,,"28 - Chemicals, Allied Products",94000,8,42.1252594,-87.91503906
0016A00000pf9iuQAA,TERRAMAC LLC,724 HICKS DR,ELBURN,IL,USA,,50 - Wholesale Trade,88500,2,41.89506912,-88.46264648
0016A00000pf9ivQAA,TERRY ANIMAL HOSPITAL,1419 LAKE AVE,WILMETTE,IL,USA,,07 - Agricultural Services,581000,8,42.07876968,-87.71183014
0016A00000pf9iwQAA,TERRYBERRY CO.,800 ROOSEVELT RD STE A318,GLEN ELLYN,IL,USA,,17 - Special Trade Contractors,88500,2,41.85958862,-88.05209351
0016A00000pf9ixQAA,TEX PRO SVC.,33 OAK CREEK DR,KAUFMAN,TX,USA,,76 - Miscellaneous Repair Services,95000,8,32.5784111,-96.31916809
0016A00000pf9iyQAA,TEX STAR LIMO. TRANSPORTATION,1415 MAIN ST APT 303,DALLAS,TX,USA,,41 - Local Passenger Transportation,88000,2,32.78057098,-96.80010986
0016A00000pf9izQAA,TEXAN BBQ,101 N MAIN ST,ALGONQUIN,IL,USA,,"58 - Eating, Drinking Places",95000,8,42.16785812,-88.29105377
0016A00000pf9j0QAA,TEXAS CHOICE PLUMBING,PO BOX 801,CELINA,TX,USA,,17 - Special Trade Contractors,95000,8,33.34029007,-96.75035095
0016A00000pf9j1QAA,TEXAS DIGESTIVE DISEASE...,2321 OLYMPIA DR STE 100,FLOWER MOUND,TX,USA,,80 - Health Services,95000,8,33.03282166,-97.06085205
0016A00000pf9j2QAA,TEXAS FLANGE,1018 S FAIRVIEW AVE,LOMBARD,IL,USA,,34 - Fabricated Metal Products,95000,8,41.86745071,-87.99752808
0016A00000pf9j3QAA,TEXAS GENERAL HOSPITAL,2709 HOSPITAL BLVD,GRAND PRAIRIE,TX,USA,,83 - Social Services,99000,8,32.73347092,-97.04846191
0016A00000pf9j4QAA,TEXAS HEALTH RESOURCES,900 E PARK BLVD STE 100,PLANO,TX,USA,,80 - Health Services,99000,8,33.03089142,-96.70259094
0016A00000pf9j5QAA,TEXAS METAL EQUIPMENT,8704 N ROYAL LN,IRVING,TX,USA,,34 - Fabricated Metal Products,99000,8,32.92575836,-97.01972961
0016A00000pf9j6QAA,TEXAS ROOFING,8614 TRITON LN,DALLAS,TX,USA,,17 - Special Trade Contractors,100000,8,32.75357056,-96.67356873
0016A00000pf9j7QAA,TEXAS SHUTTERS & BLINDS,2400 GABRIEL DR,MCKINNEY,TX,USA,,"52 - Building Materials, Hardware, Gardens Supplies",101000,8,33.20492172,-96.64441681
0016A00000pf9j8QAA,TEXOMA VALLEY SURGERY CTR.,1419 N TRAVIS ST,SHERMAN,TX,USA,,80 - Health Services,1451000,12,33.64920044,-96.61351013
0016A00000pf9j9QAA,TEXTILE LIFESTYLE,213 LIBERTY ST,WEST DUNDEE,IL,USA,,"87 - Engineering, Management Services",101000,8,42.09595108,-88.27871704
0016A00000pf9jAQAQ,TGF ENTERPRISES INC.,530 NORTH AVE,LIBERTYVILLE,IL,USA,,07 - Agricultural Services,104000,8,42.28839874,-87.94657898
0016A00000pf9jBQAQ,THAI CUISINE,1933 S PLUM GROVE RD,PALATINE,IL,USA,,"58 - Eating, Drinking Places",278000,3,42.08924866,-88.04399872
0016A00000pf9jCQAQ,THE AEROSPACE CORP.,6000 LEGACY DR,PLANO,TX,USA,,38 - Instruments Related Products,106000,8,33.07773972,-96.82640076
0016A00000pf9jDQAQ,THE ALPHA COOPERATIVE LLC,90 PARK AVE FL 5,NEW YORK,NY,USA,,65 - Real Estate,106000,8,40.75056076,-73.97899628
0016A00000pf9jEQAQ,"THE BRUNSWICK GROUP, INC.",140 E 45TH ST FL 30,NEW YORK,NY,USA,,"87 - Engineering, Management Services",193500,4,40.75307846,-73.9743576
0016A00000pf9jFQAQ,THE CAMERON HERALD,6000 LEGACY DR,PLANO,TX,USA,,"27 - Printing, Publishing",106000,8,33.07773972,-96.82640076
0016A00000pf9jGQAQ,THE CHILDREN'S PLACE,2401 S STEMMONS FWY STE 1136,LEWISVILLE,TX,USA,,56 - Apparel Accessories Stores,106000,8,33.00634003,-96.97252655
0016A00000pf9jHQAQ,THE CINQUE GALLERY INC.,915 BROADWAY STE 1209,NEW YORK,NY,USA,,73 - Miscellaneous Business Services,106000,8,40.73971939,-73.9897995
0016A00000pf9jIQAQ,THE CORBET GROUP,1027 DRAGON ST,DALLAS,TX,USA,,17 - Special Trade Contractors,1008000,8,32.78691864,-96.81659698
0016A00000pf9jJQAQ,THE DAILY HERALD CO.,440 AIRPORT RD STE H,ELGIN,IL,USA,,"27 - Printing, Publishing",3060000,35,42.07014084,-88.2883606
0016A00000pf9jKQAQ,THE DRAKE GROUP,721 WHITNEY CT,PROSPER,TX,USA,,"87 - Engineering, Management Services",106000,8,33.24531174,-96.78900909
0016A00000pf9jLQAQ,"THE EIPEL ENGINEERING GROUP, D.P.C",224 W 35TH ST FL 11,NEW YORK,NY,USA,,"87 - Engineering, Management Services",106000,8,40.75180817,-73.9908905
0016A00000pf9jMQAQ,"THE ENVIRONMENTAL SIMULATION CENTER, LTD",261 W 35TH ST STE 1408,NEW YORK,NY,USA,,"87 - Engineering, Management Services",106000,8,40.75251007,-73.99179077
0016A00000pf9jNQAQ,THE ETHAN ELLENBERG LITERARY AGENCY,548 BROADWAY APT 5E,NEW YORK,NY,USA,,89 - Miscellaneous Services,88500,2,40.72352982,-73.99815369
0016A00000pf9jOQAQ,THE EVANGELICAL COVENANT CHURCH INC.,1518 E FRANKFORD RD,CARROLLTON,TX,USA,,86 - Membership Organizations,106000,8,32.99866867,-96.9046402
0016A00000pf9jPQAQ,"THE FAMILY DENTISTS, LTD.",5649 MANCHESTER DR,GURNEE,IL,USA,,80 - Health Services,106000,8,42.34640121,-87.94412994
0016A00000pf9jQQAQ,THE FAMILY NYC,54 W 21ST ST RM 1010,NEW YORK,NY,USA,,73 - Miscellaneous Business Services,106000,8,40.74085999,-73.9923172
0016A00000pf9jRQAQ,THE FEMINIST PRESS,65 5TH AVE,NEW YORK,NY,USA,,"27 - Printing, Publishing",106000,8,40.735569,-73.99371338
0016A00000pf9jSQAQ,"PATHAK, FALGUNI J DDS",2750 W NORTHWEST HWY STE 210,DALLAS,TX,USA,,80 - Health Services,310000,4,32.85802078,-96.87497711
0016A00000pf9jTQAQ,PATHWAY FINANCIAL INC.,11 SHADE TREE CT,ALGONQUIN,IL,USA,,"62 - Securities, Commodity Brokers, Services",41500,6,42.13731003,-88.33261108
0016A00000pf9jUQAQ,"PATIL, ANURADHA DDS",3043 OLD DENTON RD STE 108,CARROLLTON,TX,USA,,80 - Health Services,222000,3,32.99671936,-96.91008759
0016A00000pf9jVQAQ,PATRICK A FINN LTD.,1212 W NORTHWEST HWY,PALATINE,IL,USA,,15 - General Building Contractors,43500,6,42.12501907,-88.07318115
0016A00000pf9jWQAQ,PATRICK B KING & ASSOC.,7326 CENTRAL PARK AVE,SKOKIE,IL,USA,,73 - Miscellaneous Business Services,44500,6,42.01477814,-87.71904755
0016A00000pf9jXQAQ,PATTERNED CONCRETE,901 E STATE HIGHWAY 121,LEWISVILLE,TX,USA,,17 - Special Trade Contractors,44500,6,33.04444885,-96.97425079
0016A00000pf9jYQAQ,PATTI GROUP,228 MAIN ST STE A,LEMONT,IL,USA,,73 - Miscellaneous Business Services,44500,6,41.67353058,-88.0013504
0016A00000pf9jZQAQ,PATTY CAKE FASHIONS,1261 CHANDLER CIR,PROSPER,TX,USA,,56 - Apparel Accessories Stores,46500,6,33.24559021,-96.77881622
0016A00000pf9jaQAA,PAUL MITCHELL SCHOOL,2389 MIDWAY RD STE A,CARROLLTON,TX,USA,,82 - Educational Services,880000,10,32.97319031,-96.84326935
0016A00000pf9jbQAA,PAUL REILLY CO.,1612 HUTTON DR STE 140,CARROLLTON,TX,USA,,99 - Nonclassifiable Establishments,46500,6,32.94390869,-96.91665649
0016A00000pf9jcQAA,PAUL REILLY CO. ILLINOIS INC.,1967 QUINCY CT,GLENDALE HTS,IL,USA,,50 - Wholesale Trade,46500,6,41.93127823,-88.08596039
0016A00000pf9jdQAA,PAUL TAYLOR HOMES,3292 CANDLEWOOD TRL,PLANO,TX,USA,,15 - General Building Contractors,26500,1,33.0705719,-96.75731659
0016A00000pf9jeQAA,PAULEY PETERSEN & ERICK...,2800 W HIGGINS RD STE 365,HOFFMAN ESTATES,IL,USA,,"58 - Eating, Drinking Places",46500,6,42.06259918,-88.14826202
0016A00000pf9jfQAA,PAUL'S PLUMBING,PO BOX 249,POTTSBORO,TX,USA,,17 - Special Trade Contractors,47500,6,33.79473877,-96.72167206
0016A00000pf9jgQAA,PAVEMENT SERVICES INC.,1951 ROSE ST,FRANKLIN PARK,IL,USA,,16 - Heavy Construction Contractors,47500,6,41.93875122,-87.88426208
0016A00000pf9jhQAA,PAVER SYSTEMS,2102 W BEAR CREEK RD,GLENN HEIGHTS,TX,USA,,16 - Heavy Construction Contractors,47500,6,32.56069183,-96.89626312
0016A00000pf9jiQAA,PAVLOS T PAVLOU & ASSOC. LTD.,1674 BARCLAY BLVD,BUFFALO GROVE,IL,USA,,72 - Personal Services,47500,6,42.18133163,-87.93543243
0016A00000pf9jjQAA,"PAVONE, HEIDI NP",2800 W 15TH ST,PLANO,TX,USA,,80 - Health Services,25000,1,33.0190506,-96.74809265
0016A00000pf9jkQAA,"PAWLIK, MICHAEL",300 W BUTTERFIELD RD,ELMHURST,IL,USA,,80 - Health Services,25000,1,41.8657608,-87.94880676
0016A00000pf9jlQAA,PAY DAY PLUS,1231 GREENWAY DR STE 800,IRVING,TX,USA,,60 - Banking,47500,6,32.88970947,-96.96647644
0016A00000pf9jmQAA,PAYLESS TOBACCO,1485 FAIROAKS RD,CAROL STREAM,IL,USA,,59 - Miscellaneous Retail Stores,47500,6,41.93880844,-88.17350769
0016A00000pf9jnQAA,PDQ TEMPORARIES,4444 W JEFFERSON BLVD STE 624,DALLAS,TX,USA,,73 - Miscellaneous Business Services,133000,2,32.73715973,-96.89193726
0016A00000pf9joQAA,PEACE SERVICES LLC,1121 E AVENUE J,GRAND PRAIRIE,TX,USA,,"87 - Engineering, Management Services",48500,6,32.7670517,-97.04815674
0016A00000pf9jpQAA,PEAK ORTHOPEDICS & BRACING LLC,540 N GREEN BAY RD,LAKE FOREST,IL,USA,,80 - Health Services,48500,6,42.2493782,-87.84393311
0016A00000pf9jqQAA,PEBCOR CORP.,2002 QUINCY ST,DALLAS,TX,USA,,17 - Special Trade Contractors,49500,6,32.76784897,-96.91835785
0016A00000pf9jrQAA,PECAN,130 FRANKLIN ST,NEW YORK,NY,USA,,54 - Food Stores,50500,6,40.71924973,-74.00691223
0016A00000pf9jsQAA,"PEDERSON, LUKE",2001 ROSS AVE STE 600,DALLAS,TX,USA,,81 - Legal Services,48000,1,32.78702164,-96.79933167
0016A00000pf9jtQAA,PEDIATRIC ASSOCIATES-N SHORE,3633 W LAKE AVE STE 108,GLENVIEW,IL,USA,,80 - Health Services,50500,6,42.08742905,-87.84456635
0016A00000pf9juQAA,PEDIATRIC DENTAL WORLD,2300 VILLAGE PKWY,LEWISVILLE,TX,USA,,80 - Health Services,50500,6,33.07886124,-97.06272888
0016A00000pf9jvQAA,PEDIGO CONSTRUCTION GROUP,4425 TRADITION TRL,PLANO,TX,USA,,50 - Wholesale Trade,52500,6,33.01235962,-96.78160095
0016A00000pf9jwQAA,PEDONE ADVERTISING,49 W 27TH ST FL 6,NEW YORK,NY,USA,,73 - Miscellaneous Business Services,101500,3,40.74496841,-73.9895401
0016A00000pf9jxQAA,"PEERLESS INDUSTRIES, IN...",33W401 ROOSEVELT RD,WEST CHICAGO,IL,USA,,17 - Special Trade Contractors,370000,6,41.88354111,-88.26654816
0016A00000pf9jyQAA,PEGASUS ABLON PROPERTIE...,1519 HI LINE DR STE C,DALLAS,TX,USA,,99 - Nonclassifiable Establishments,52500,6,32.79484177,-96.81729126
0016A00000pf9jzQAA,PELICAN CLUB,39 W GOLF RD,ARLINGTON HTS,IL,USA,,86 - Membership Organizations,200000,6,42.05131912,-87.98605347
0016A00000pf9k0QAA,THE FOREST ELECTRIC CO.,1301 ARMITAGE AVE STE B,MELROSE PARK,IL,USA,,50 - Wholesale Trade,106000,8,41.91551971,-87.84996033
0016A00000pf9k1QAA,THE FOUNDATION FOR RESEARCH ON SEXUALLY,175 E HOUSTON ST,NEW YORK,NY,USA,,83 - Social Services,106000,8,40.72269821,-73.98840332
0016A00000pf9k2QAA,THE HALO GROUP,350 7TH AVE FL 21,NEW YORK,NY,USA,,73 - Miscellaneous Business Services,88500,2,40.74822998,-73.99282074
0016A00000pf9k3QAA,THE INSURANCE FEDERATION OF NEW YORK INC,605 E ALGONQUIN RD STE 110,ARLINGTON HEIGHTS,IL,USA,,"64 - Insurance Agents, Brokers, Services",108000,8,42.0409317,-87.97480774
0016A00000pf9k4QAA,THE JW SPEAKERS AGENCY,6213 MONAHANS CT,PLANO,TX,USA,,"87 - Engineering, Management Services",87000,2,33.05759811,-96.71559906
0016A00000pf9k5QAA,THE KULA GROUP LTD.,16901 DALLAS PKWY STE 106,ADDISON,TX,USA,,"87 - Engineering, Management Services",111000,8,32.9814682,-96.8291626
0016A00000pf9k6QAA,THE LUTHERAN CHURCH - M...,2301 S WOLF RD,HILLSIDE,IL,USA,,86 - Membership Organizations,113000,8,41.84627914,-87.90110016
0016A00000pf9k7QAA,THE MAGIS GROUP,110 BRINKER RD,BARRINGTON,IL,USA,,"87 - Engineering, Management Services",115000,8,42.11840057,-88.17769623
0016A00000pf9k8QAA,THE MARCUS CORP.,2075 BARRINGTON RD,HOFFMAN ESTATES,IL,USA,,"70 - Hotels, Recreational Lodging Places",118000,8,42.06196976,-88.14427185
0016A00000pf9k9QAA,"THE MEN'S WEARHOUSE, IN...",2101 W EXECUTIVE DR,ADDISON,IL,USA,,56 - Apparel Accessories Stores,118000,8,41.92464066,-88.04223633
0016A00000pf9kAQAQ,THE ML. GROUP,2300 HIGHLAND VILLAGE RD STE 210,LEWISVILLE,TX,USA,,"87 - Engineering, Management Services",118000,8,33.07250977,-97.05757141
0016A00000pf9kBQAQ,THE NETWORK JOURNAL,39 BROADWAY RM 2430,NEW YORK,NY,USA,,59 - Miscellaneous Retail Stores,240500,7,40.70619965,-74.01316833
0016A00000pf9kCQAQ,THE NEW TEACHER PROJECT,304 PARK AVE S FL 11,NEW YORK,NY,USA,,15 - General Building Contractors,632000,4,40.73978043,-73.98683929
0016A00000pf9kDQAQ,THE NOLAN AGENCY INC.,911 S MAIN ST,LOMBARD,IL,USA,,"64 - Insurance Agents, Brokers, Services",373000,8,41.86893845,-88.01759338
0016A00000pf9kEQAQ,THE OPPENHEIMER GROUP,2250 E DEVON AVE STE 249,DES PLAINES,IL,USA,,51 - Wholesale Trade Nondurable Goods,122000,8,41.99573898,-87.86830902
0016A00000pf9kFQAQ,THE PALATINE RURAL FIRE PROTECTION DISTR,35 ELA RD,INVERNESS,IL,USA,,"87 - Engineering, Management Services",123000,8,42.11124039,-88.09420776
0016A00000pf9kGQAQ,THE PERMISSIONS GROUP INC.,401 S MILWAUKEE AVE STE 180,WHEELING,IL,USA,,"87 - Engineering, Management Services",124000,8,42.13348007,-87.90232086
0016A00000pf9kHQAQ,THE PMC GROUP,902 ASH ST,WINNETKA,IL,USA,,"87 - Engineering, Management Services",88000,1,42.1020813,-87.73822021
0016A00000pf9kIQAQ,THE PRODUCER'S LOUNGE,200 VILLAWOOD CIR,COPPELL,TX,USA,,"58 - Eating, Drinking Places",124000,8,32.96250916,-96.97303772
0016A00000pf9kJQAQ,THE PROSEN CENTER FOR BUSINESS ADVANCEME,813 KING BAN DR,LEWISVILLE,TX,USA,,"87 - Engineering, Management Services",124000,8,33.03763962,-96.8970108
0016A00000pf9kKQAQ,THE REAVES AGENCY,851 INTERNATIONAL PKWY STE 120,RICHARDSON,TX,USA,,"64 - Insurance Agents, Brokers, Services",125000,8,32.95914841,-96.70950317
0016A00000pf9kLQAQ,THE ROY AGENCY,801 E PLANO PKWY STE 140,PLANO,TX,USA,,99 - Nonclassifiable Establishments,126000,8,33.00753021,-96.70288086
0016A00000pf9kMQAQ,THE ROYAL OAK FOUNDATIO...,26 BROADWAY STE 950,NEW YORK,NY,USA,,99 - Nonclassifiable Establishments,130000,8,40.7061615,-74.01278687
0016A00000pf9kNQAQ,THE SALVATION ARMY INTE...,830 GROVE ST,DEKALB,IL,USA,,86 - Membership Organizations,133000,8,41.92660141,-88.74476624
0016A00000pf9kOQAQ,THE SENIOR SOURCE,1215 SKILES ST,DALLAS,TX,USA,,83 - Social Services,133000,8,32.79096985,-96.78495789
0016A00000pf9kPQAQ,THE SIGN PALACE,68 N LIVELY BLVD,ELK GROVE VILLAGE,IL,USA,,39 - Miscellaneous Manufacturing,135000,8,42.02758026,-87.96916199
0016A00000pf9kQQAQ,THE WEINSTEIN CO.,99 HUDSON ST FL 4,NEW YORK,NY,USA,,78 - Motion Pictures,136000,8,40.71931076,-74.00885773
0016A00000pf9kRQAQ,THEATREWORKS USA,151 W 26TH ST RM 702,NEW YORK,NY,USA,,79 - Amusement Recreation Services,137000,8,40.74552917,-73.99279022
0016A00000pf9kSQAQ,THEODORE BORRIS DDS,112 HATLEN AVE,MOUNT PROSPECT,IL,USA,,80 - Health Services,37000,8,42.06351852,-87.96848297
0016A00000pf9kTQAQ,THERAPY TO GO,27 N 6TH ST,GENEVA,IL,USA,,72 - Personal Services,217000,3,41.88869095,-88.31170654
0016A00000pf9kUQAQ,THERAPY WORKS,1701 S WASHINGTON ST STE 4,KAUFMAN,TX,USA,,80 - Health Services,138000,8,32.57788086,-96.3088913
0016A00000pf9kVQAQ,THINKGEO LLC,8501 WADE BLVD STE 550,FRISCO,TX,USA,,73 - Miscellaneous Business Services,88500,2,33.12685013,-96.81728363
0016A00000pf9kWQAQ,NORTHBROOK ACE HARDWARE,75 SHENANDOAH RD,DEERFIELD,IL,USA,,"52 - Building Materials, Hardware, Gardens Supplies",695000,5,42.15908813,-87.82923889
0016A00000pf9kXQAQ,NORTHBROOK FIRE DEPT.,740 DUNDEE RD,NORTHBROOK,IL,USA,,"92 - Justice, Public Safety",696000,5,42.13809967,-87.79888916
0016A00000pf9kYQAQ,NORTHBROOK GYMNASTICS TRAINING,504 E HIGHLAND AVE,MOUNT PROSPECT,IL,USA,,79 - Amusement Recreation Services,100000,2,42.07770157,-87.92983246
0016A00000pf9kZQAQ,"NORTHBROOK LABORATORIES, INC.",1818 SKOKIE BLVD,NORTHBROOK,IL,USA,,"87 - Engineering, Management Services",700000,5,42.13750839,-87.7915802
0016A00000pf9kaQAA,NORTHEAST CEMENT SHIPPERS ASSN.,5420 OLD ORCHARD RD BLDG A,SKOKIE,IL,USA,,50 - Wholesale Trade,712000,5,42.06274033,-87.76148224
0016A00000pf9kbQAA,NORTHERN ILLINOIS ACADEMY,1150 N RIVER RD,DES PLAINES,IL,USA,,82 - Educational Services,736000,5,42.04972839,-87.89167023
0016A00000pf9kcQAA,NORTHERN ILLINOIS ACCOUNTING,516 N CEDAR LAKE RD APT 2,ROUND LAKE,IL,USA,,"87 - Engineering, Management Services",223500,6,42.3573494,-88.09348297
0016A00000pf9kdQAA,NORTHERN ILLINOIS MACHINE REPAIR,3140 CENTRAL AVE,WAUKEGAN,IL,USA,,50 - Wholesale Trade,740000,5,42.35746002,-87.87735748
0016A00000pf9keQAA,NORTHERN ILLINOIS SPECIAL REC.,285 MEMORIAL DR,CRYSTAL LAKE,IL,USA,,83 - Social Services,747000,5,42.23199844,-88.30982208
0016A00000pf9kfQAA,NORTHERN ILLINOIS UNIV.,1151 MAPLEWOOD DR,ITASCA,IL,USA,,"87 - Engineering, Management Services",749000,5,41.97180176,-88.02851105
0016A00000pf9kgQAA,NORTHERN STATES FINANCIAL CORP.,1601 N LEWIS AVE,WAUKEGAN,IL,USA,,60 - Banking,749000,5,42.38196182,-87.8552475
0016A00000pf9khQAA,NORTHSHORE UNIV. HEALTH,777 PARK AVE W,HIGHLAND PARK,IL,USA,,80 - Health Services,758000,5,42.18893051,-87.80596161
0016A00000pf9kiQAA,NORTHTECH WORKHOLDING,301 COMMERCE DR,SCHAUMBURG,IL,USA,,50 - Wholesale Trade,799000,5,42.06044006,-88.07250977
0016A00000pf9kjQAA,NORTHWAY HEATING & COOLING,41W850 NORTHWAY DR,ELBURN,IL,USA,,17 - Special Trade Contractors,803000,5,41.88655853,-88.43064117
0016A00000pf9kkQAA,NORTHWEST AUTOMATIC GARAGE,36 S FAIRVIEW AVE,PARK RIDGE,IL,USA,,"52 - Building Materials, Hardware, Gardens Supplies",101500,3,42.00918961,-87.8332901
0016A00000pf9klQAA,NORTHWEST COMMUNITY HOSPITAL,3405 N ARLINGTON HEIGHTS RD,ARLINGTON HTS,IL,USA,,80 - Health Services,815000,5,42.13784027,-87.9849472
0016A00000pf9kmQAA,NORTHWEST DENTAL ASSOC.,1751 W GOLF RD,MT PROSPECT,IL,USA,,80 - Health Services,836000,5,42.04835892,-87.96209717
0016A00000pf9knQAA,NORTHWEST INSURANCE SER...,1300 REMINGTON RD STE M,SCHAUMBURG,IL,USA,,99 - Nonclassifiable Establishments,242500,9,42.05350876,-88.0485611
0016A00000pf9koQAA,"NORTHWEST TRUCKS, INC.",2120 N RAND RD,PALATINE,IL,USA,,50 - Wholesale Trade,851000,5,42.15016174,-88.03443146
0016A00000pf9kpQAA,NORTHWESTERN ILL MUTL. INSURANCE,306 N JOHNSON ST STE 1,HARVARD,IL,USA,,"64 - Insurance Agents, Brokers, Services",851000,5,42.4200592,-88.61437988
